Employee ID,Name,Age,Gender,Department,Position,Manager,Contact Information,Emergency Contact,Leave Type,Reason for Leave,Leave Start Date,Leave End Date,Return to Work Date,Duration,Leave Request Date,Approval Status,Leave Approval Date,Notification Method,Substitute/Backup Employee,Training Required,Previous Leave History,Leave Balance,Annual Leave Quota,Remote Work Option,Health Status,Comments from HR,Document Attachment,Cost Center
49cde1af-0cbb-4344-9af8-56a83b18eae7,Emily Dunn,56,Other,HR,Food technologist,Amber Mcdonald,682-641-7839,392.536.2673x2128,Paternity,Educational course,2024-02-01,2024-02-28,2024-02-29,27,2024-01-29,Approved,2024-01-28,Email,Patrick Avila,True,5 leaves in the past year,22,28,False,Good,No issues,None,"Green, Torres and Cook"
54aceb3b-0994-4c14-adfa-471546c4359f,Samantha Cole,41,Other,IT,Geoscientist,Nicole Vaughn,+1-937-597-4282x4351,9252226667,Annual,Family obligation,2024-01-08,2024-01-18,2024-01-19,10,2023-12-30,Denied,2024-01-08,Email,Mark Wise,True,4 leaves in the past year,21,13,False,Good,No comments,None,Rowe-Carey
f81ae197-1cdf-404c-b2e3-803a5790a7b3,John Lambert,47,Male,IT,"Nurse, children's",Jennifer Harris,(871)406-1063x99508,001-711-494-2904x632,Sick,Medical treatment,2023-10-07,2023-10-28,2023-10-29,21,2023-10-01,Denied,2023-10-02,Phone call,Danielle Jarvis,True,3 leaves in the past year,11,29,False,Good,No comments,None,Brooks-Robles
ab6e74d9-c518-4097-a554-10ccb422d486,Chelsea Jones,23,Male,IT,Quality manager,Christie Forbes,(917)331-7774x82591,907.235.8979x87722,Sick,Family obligation,2023-11-29,2023-12-09,2023-12-10,10,2023-11-28,Approved,2023-11-29,Phone call,Thomas Crawford,False,4 leaves in the past year,24,20,True,Good,No comments,None,Caldwell Ltd
07fce2b2-0358-4a8d-815b-49676b623660,Jennifer Ashley,47,Female,Operations,Materials engineer,Jason Cabrera,(784)218-9993x59143,860-294-7406x4914,Paternity,Educational course,2024-01-28,2024-01-30,2024-01-31,2,2024-01-27,Approved,2024-01-25,Phone call,Jennifer Garner,False,2 leaves in the past year,24,11,True,Good,No comments,None,Terry PLC
ca8b08fe-98b5-4f6a-bf3f-a4398c268e21,Chelsea Sosa,37,Other,Marketing,"Surveyor, mining",Robert Smith,6453556341,(592)640-0421,Maternity,Medical treatment,2023-09-13,2023-09-21,2023-09-22,8,2023-09-05,Denied,2023-09-08,Phone call,Lisa Lewis,True,4 leaves in the past year,24,19,False,Good,No comments,None,Davis Inc
46c75c3f-044e-45e1-88f0-d38909c8b737,Jenny Matthews,56,Male,HR,Advertising art director,Jonathan Miller,731-406-3177,4355396202,Paternity,Family obligation,2023-06-28,2023-07-28,2023-07-29,30,2023-06-26,Approved,2023-06-23,Phone call,Brenda Castro,True,4 leaves in the past year,23,13,True,Good,No comments,None,Miller-Thompson
61462c80-861e-41ee-968c-28434cbc5ede,Matthew Weaver,33,Female,Sales,"Engineer, materials",Allen Howe,(869)599-5615,6242037233,Paternity,Educational course,2023-08-07,2023-08-18,2023-08-19,11,2023-07-28,Approved,2023-08-05,Email,Jennifer Orr,True,5 leaves in the past year,16,21,True,Good,Please update contact details,None,"Hawkins, Roberts and Roberts"
4c0a03c6-96b7-4a1c-8884-df50f6a4eb86,Judith Robinson,64,Other,IT,Chief Operating Officer,Christopher Turner,+1-956-805-4917x17331,(212)727-9040x83071,Annual,Medical treatment,2023-06-15,2023-06-28,2023-06-29,13,2023-06-12,Denied,2023-06-12,Phone call,Cassandra Rogers,True,3 leaves in the past year,19,22,False,Good,No comments,prevent.js,Fisher-Perkins
991f8cf7-f9ce-407f-a096-b1ce8f32eb31,Dennis Graham,24,Male,IT,Location manager,Paula Adams,(214)470-9192x3958,986-302-9981x426,Paternity,Educational course,2023-07-26,2023-07-31,2023-08-01,5,2023-07-22,Denied,2023-07-25,Email,Cody Jimenez,True,0 leaves in the past year,9,24,True,Good,No comments,None,Mitchell-Patel
59324188-3e19-43fe-a4df-e9d98c2bddb8,Amy Romero,28,Female,HR,Volunteer coordinator,Amy White,+1-486-776-8014x1915,001-408-894-7748,Annual,Educational course,2023-10-10,2023-10-25,2023-10-26,15,2023-10-09,Denied,2023-10-05,Phone call,Elizabeth Palmer,True,5 leaves in the past year,16,26,False,Good,No comments,expert.numbers,"Wright, Collins and Martinez"
9c753a7e-a8ef-4222-8fc1-df4bfec68f94,Crystal Pittman,63,Other,HR,Manufacturing engineer,Roberta Diaz,5609047155,468-219-8045x6109,Annual,Family obligation,2023-07-24,2023-08-02,2023-08-03,9,2023-07-23,Denied,2023-07-20,Phone call,Juan Huang,False,5 leaves in the past year,30,28,True,Good,No comments,None,Davis and Sons
1b302bd3-44fb-42cb-bcc5-d621f05a8dcc,Gregory Santos,49,Male,HR,"Geologist, engineering",Brianna Williams,(424)920-2855,(821)960-8446x97857,Annual,Educational course,2023-05-30,2023-06-29,2023-06-30,30,2023-05-25,Approved,2023-05-30,Phone call,Jennifer Jones,True,5 leaves in the past year,11,26,True,Good,Reviewed,None,Mcdowell LLC
9ed50c87-ecaa-47e6-8d05-8e51b4607773,Michael Carr,34,Female,HR,Automotive engineer,Patricia George,+1-716-817-1113x1009,278-236-5075,Paternity,Vacation travel,2023-12-13,2023-12-17,2023-12-18,4,2023-12-10,Approved,2023-12-08,Email,Terri Escobar,False,4 leaves in the past year,22,18,False,Good,No comments,None,"Bennett, Goodman and Walker"
df30491b-c22c-4da1-a85a-3d785ad94198,Amy Shaffer,47,Other,IT,Rural practice surveyor,Cynthia Ball,902.679.3287,5316059066,Annual,Medical treatment,2023-11-10,2023-12-03,2023-12-04,23,2023-11-04,Denied,2023-11-09,Email,Michelle Lopez,True,3 leaves in the past year,16,16,True,Good,No comments,during.wav,Koch Inc
5b2b9aec-2ee7-4ff3-b07b-5e8baef9548e,Jeffery Haynes,26,Male,IT,Aid worker,Christopher Gomez,878.382.9599,(570)339-4285x307,Paternity,Family obligation,2023-10-05,2023-10-17,2023-10-18,12,2023-09-26,Denied,2023-10-05,Email,Maria Schneider,False,1 leaves in the past year,5,16,False,Good,Reviewed,None,Coleman LLC
d7b69c83-0cde-4a66-a19c-0f879f06eb0b,Tiffany Huffman,46,Female,Sales,"Lecturer, further education",Jennifer Smith,374.981.1657x956,485.557.1850x620,Maternity,Medical treatment,2023-07-31,2023-08-14,2023-08-15,14,2023-07-24,Denied,2023-07-26,Email,Robert Davis,True,0 leaves in the past year,8,19,True,Good,No comments,None,Hernandez LLC
bd5b2316-438f-44c9-a222-c5ac5741486e,Katie Doyle,45,Male,Operations,Geophysicist/field seismologist,Amber Garcia,434.340.4505,001-315-546-0774,Paternity,Educational course,2023-11-02,2023-11-05,2023-11-06,3,2023-11-01,Denied,2023-10-29,Email,Eric Weaver,True,4 leaves in the past year,24,21,True,Good,No comments,None,"Lynch, James and Graham"
602500d4-fd15-4888-9869-bd3de5248f2d,Dr. Carrie Matthews,37,Male,Sales,Office manager,Maria Fischer,397.333.2112,001-322-569-0900,Maternity,Vacation travel,2024-02-07,2024-02-14,2024-02-15,7,2024-02-01,Approved,2024-02-07,Phone call,Christina Pitts,False,2 leaves in the past year,4,24,False,Good,No comments,consider.flac,Hammond LLC
301081bc-fc7c-451e-aeac-801778a19e26,Jennifer Martinez,40,Male,Operations,Interior and spatial designer,Alexa Pham,+1-352-721-7244x38189,2707873697,Annual,Family obligation,2023-11-01,2023-11-20,2023-11-21,19,2023-10-26,Approved,2023-10-31,Phone call,Alex Sanchez,False,0 leaves in the past year,23,24,True,Good,Reviewed,None,French-Smith
4f2e4a53-ccb3-43fc-b41d-e0a65999c792,Eric Swanson,21,Male,Marketing,Retail buyer,Monica Morrison,374-624-7118x67710,859.766.4482x24584,Annual,Educational course,2023-09-27,2023-10-14,2023-10-15,17,2023-09-24,Denied,2023-09-24,Phone call,Jackie Kramer,False,1 leaves in the past year,28,14,False,Good,No comments,None,Chang-Martin
d7723c12-2af2-4c77-9852-050b0134909c,Dalton Yang,22,Other,IT,"Engineer, manufacturing",Robert Payne,+1-336-525-2248x7579,7259499412,Sick,Educational course,2024-03-04,2024-03-30,2024-03-31,26,2024-02-29,Approved,2024-03-01,Phone call,Amber Ward,False,0 leaves in the past year,21,18,False,Good,No comments,recent.js,"Vargas, Garrett and Underwood"
ffc25df2-80bd-47e2-b130-e6b634c16c92,Jack Collier,28,Male,Sales,"Education officer, community",Meghan Gordon,001-245-334-1580x288,8013589463,Paternity,Family obligation,2023-12-16,2024-01-06,2024-01-07,21,2023-12-13,Denied,2023-12-12,Email,Claire Buckley,False,2 leaves in the past year,25,12,True,Good,Please update contact details,None,Wagner-Brock
7b62f8d6-843c-433d-bd22-5e7c55d4ae69,Isabella Thompson,39,Female,Operations,Chief Marketing Officer,Michael Murphy,(503)531-7703,(612)292-3723,Annual,Vacation travel,2023-11-29,2023-12-26,2023-12-27,27,2023-11-28,Denied,2023-11-29,Email,Robert Williams,True,1 leaves in the past year,4,29,True,Good,No comments,None,Orr-Warren
23b50716-3cfe-4db0-b164-2cc0a3df1eac,Susan Mitchell,58,Female,Operations,Education administrator,Angela Miller,658-769-1055x9058,+1-495-848-3294,Sick,Medical treatment,2023-09-13,2023-09-23,2023-09-24,10,2023-09-11,Denied,2023-09-11,Email,Taylor Brown,True,1 leaves in the past year,26,21,False,Good,No issues,None,"Daniels, Ramsey and Hall"
40baeef5-63de-4e54-819e-5e6f41f7ef1a,Alex Jensen,65,Other,HR,Company secretary,Kimberly Jackson,438-983-1829x143,456.774.8564x62094,Sick,Medical treatment,2024-02-01,2024-02-10,2024-02-11,9,2024-01-25,Approved,2024-01-31,Phone call,Candace Byrd MD,True,5 leaves in the past year,7,28,False,Good,No comments,None,"Adams, Reynolds and Griffin"
d6961ec7-898e-4835-8faa-c47817244284,Mariah Stein,63,Female,IT,Merchant navy officer,Nancy Riley,001-842-628-9590x092,+1-653-593-4855,Annual,Vacation travel,2023-10-03,2023-10-13,2023-10-14,10,2023-09-26,Denied,2023-10-01,Phone call,John Duncan,False,2 leaves in the past year,26,26,False,Good,No comments,None,Sparks LLC
7473825b-4457-418d-8e6b-573daed27627,Alexandra Smith,60,Male,Sales,Corporate treasurer,Henry Smith,598-994-6070x04579,999-470-1898x81860,Sick,Family obligation,2023-11-06,2023-12-01,2023-12-02,25,2023-10-28,Approved,2023-11-02,Phone call,Kimberly Harrison,False,3 leaves in the past year,29,23,True,Good,Please update contact details,sure.html,Watson Ltd
680c1ef7-7169-45b2-90c5-ca16e9d15388,Joseph Alvarez,49,Female,Sales,Operational researcher,Tiffany Saunders,(561)504-9668x632,332-735-4343,Maternity,Educational course,2023-05-06,2023-05-29,2023-05-30,23,2023-04-29,Denied,2023-05-06,Email,Vanessa Jacobs,False,4 leaves in the past year,11,16,True,Good,No comments,None,Paul PLC
fbc72378-7613-4fc5-9d34-3aa194bbd251,Jennifer Garcia,36,Male,Operations,"Buyer, industrial",Tracy Webster,757.674.7259,7849597818,Sick,Medical treatment,2023-05-29,2023-06-20,2023-06-21,22,2023-05-22,Approved,2023-05-28,Email,Stacy Bush,False,1 leaves in the past year,7,13,False,Good,No comments,None,Clark-Powers
aa7c7d64-624b-4a79-9d9b-903cac79b138,Victor Wilcox,59,Male,Sales,Conference centre manager,Norman Beck,(506)331-7260x811,4596320341,Maternity,Vacation travel,2023-06-30,2023-07-12,2023-07-13,12,2023-06-27,Denied,2023-06-28,Phone call,Miguel Arnold,True,1 leaves in the past year,15,15,False,Good,Reviewed,None,"Camacho, Garrison and Flores"
e29d95bf-c2d9-4c57-b2f0-a0b4aaeb0096,Diana Ward,23,Male,Operations,English as a second language teacher,Cody Hall,001-878-769-8711x675,001-996-273-8871x305,Paternity,Educational course,2024-02-07,2024-02-18,2024-02-19,11,2024-02-06,Denied,2024-02-02,Phone call,Dr. Anthony Stone Jr.,True,4 leaves in the past year,13,21,True,Good,No comments,None,Ross and Sons
9b9e31a8-a1fb-4e23-9d89-9653832d9b0c,Amanda Mullins,27,Female,Sales,Personal assistant,Nicholas Copeland,+1-806-497-2159x8810,749.805.7782x712,Annual,Vacation travel,2024-01-21,2024-01-29,2024-01-30,8,2024-01-14,Denied,2024-01-17,Email,Charles Taylor,False,0 leaves in the past year,29,18,True,Good,No issues,discuss.json,Berry-Yang
b3055b14-805f-40e9-821b-8acf60faafcb,Robert Pace,53,Other,Operations,Agricultural engineer,Joan Willis,7907095675,354.697.9482x5203,Paternity,Vacation travel,2023-11-18,2023-12-10,2023-12-11,22,2023-11-09,Approved,2023-11-14,Email,Abigail Kramer,False,0 leaves in the past year,3,12,True,Good,No issues,pull.json,"Terrell, Pennington and Soto"
c155a14f-1e88-42c3-8b47-36c9ba563fb8,Gregory Norris,45,Other,HR,Learning disability nurse,Roger Santiago,461-369-1535x448,207-207-2411,Paternity,Medical treatment,2023-12-12,2023-12-13,2023-12-14,1,2023-12-09,Denied,2023-12-11,Phone call,Ashley Dominguez,True,1 leaves in the past year,21,30,True,Good,Please update contact details,None,Jimenez-Johnson
56ab5e58-76cd-4a92-a0fb-f7caba427d28,Annette Fry,18,Other,Marketing,Customer service manager,Micheal Gregory,(905)909-9968,(682)835-7203,Annual,Family obligation,2023-05-06,2023-05-23,2023-05-24,17,2023-05-03,Denied,2023-05-01,Phone call,Steven Rodriguez,False,1 leaves in the past year,26,16,True,Good,No comments,None,Waller and Sons
c21a1492-6af7-40ad-a7b4-4a87025101c4,Amanda Skinner,34,Female,Sales,Human resources officer,Abigail Wood,968.347.3744x7807,001-540-988-2032,Annual,Family obligation,2024-03-28,2024-04-23,2024-04-24,26,2024-03-27,Approved,2024-03-23,Email,Michael Cruz,False,3 leaves in the past year,15,17,True,Good,Requires follow-up,None,Robinson-Turner
cf55c47b-3bcd-41d0-9419-bf60b4a49146,Joel Ward,19,Female,Operations,"Psychologist, occupational",Drew Johnson,475-854-8420x4444,8752070150,Annual,Educational course,2023-12-02,2023-12-14,2023-12-15,12,2023-11-24,Denied,2023-11-27,Email,Christopher Henderson,True,0 leaves in the past year,10,11,False,Good,Please update contact details,None,"Malone, Conner and Bradley"
51a0fd00-5260-4fc1-941c-85d6c1da1816,Ashley Jones,21,Male,HR,Chief Executive Officer,Carrie Fernandez,404.551.8843x5045,(592)876-2540,Sick,Medical treatment,2024-01-28,2024-02-22,2024-02-23,25,2024-01-24,Denied,2024-01-28,Email,Brittney Patterson,True,1 leaves in the past year,2,17,True,Good,No comments,perhaps.css,Terry LLC
0ef4475f-7e34-4004-9af7-2a40081a9825,Angela Macias,65,Male,HR,Sport and exercise psychologist,Lisa Carr,349-859-9359,378.535.4012x804,Maternity,Vacation travel,2024-01-19,2024-02-17,2024-02-18,29,2024-01-09,Approved,2024-01-17,Email,Jane Edwards,False,3 leaves in the past year,3,12,False,Good,No comments,None,"Kane, Cox and Adams"
c516c21a-9820-4eb1-9de6-ac2fbfd6bd44,Morgan Moore,60,Other,HR,"Geologist, engineering",Melissa Mendoza,5964721348,001-956-918-7796,Sick,Vacation travel,2023-06-12,2023-07-12,2023-07-13,30,2023-06-05,Denied,2023-06-10,Phone call,Mark Robinson,False,0 leaves in the past year,13,24,False,Good,No issues,approach.key,Payne Group
c6852554-448f-47b3-a5f6-e29452736a6e,Thomas Lopez,53,Male,Sales,Brewing technologist,Gregory Thomas,975.874.6857x9864,(251)368-9473,Annual,Medical treatment,2024-01-04,2024-01-07,2024-01-08,3,2023-12-28,Denied,2024-01-03,Email,Teresa Waller,False,4 leaves in the past year,2,30,False,Good,No issues,None,"Odom, Kelley and Castillo"
bc99a1d9-a83a-41a0-9279-2caa8684b507,Debbie Anderson MD,45,Other,HR,Ceramics designer,Megan Reilly,(554)749-2223,001-379-524-9422x732,Sick,Educational course,2023-07-06,2023-08-01,2023-08-02,26,2023-06-28,Denied,2023-07-04,Email,Tina King,True,0 leaves in the past year,18,17,True,Good,Please update contact details,None,Owen-Beck
4f83ad55-48de-4df1-bccb-149d8d34a076,Valerie Taylor,51,Male,Sales,Personnel officer,Alexis Hamilton,480.955.4925x468,466-580-6360,Paternity,Educational course,2023-11-13,2023-12-02,2023-12-03,19,2023-11-05,Denied,2023-11-13,Phone call,Ashley Evans,False,5 leaves in the past year,19,20,False,Good,No comments,Democrat.webm,Moore Inc
6b61a8b0-07db-4b0b-b45f-8d0455ac7ba8,Ian Parker,29,Female,HR,"Engineer, automotive",Linda Miller,299-462-2606,(241)557-1213x7066,Maternity,Family obligation,2024-01-05,2024-01-27,2024-01-28,22,2023-12-31,Denied,2024-01-02,Email,Susan Flores,True,5 leaves in the past year,29,30,True,Good,Requires follow-up,recognize.js,"Shields, Nixon and Carson"
849b2fe3-3216-41c9-8b05-4ae35d9bc73c,Mark Lam,40,Female,HR,Human resources officer,Donna Edwards,482.912.8878,8694597563,Annual,Educational course,2023-08-25,2023-09-12,2023-09-13,18,2023-08-20,Approved,2023-08-20,Email,Tom Gomez,True,2 leaves in the past year,1,25,True,Good,Requires follow-up,None,"May, Keller and Brown"
e3709e6e-b730-496d-8c19-598b2ef334e1,Richard Benson,20,Male,IT,Research scientist (medical),Lisa Bryant,319-723-0896x94581,+1-978-812-3075x86788,Maternity,Vacation travel,2023-05-25,2023-06-05,2023-06-06,11,2023-05-17,Approved,2023-05-22,Phone call,Erin Perkins,False,2 leaves in the past year,19,26,True,Good,Please update contact details,None,Koch and Sons
c56f5975-972a-4a66-bab2-1bee982e938a,Eduardo Moore,21,Male,Marketing,Health visitor,Jennifer Rogers,827-282-3963x62520,4338309108,Annual,Educational course,2023-08-05,2023-08-30,2023-08-31,25,2023-07-31,Approved,2023-08-03,Email,Robert Brown,False,4 leaves in the past year,28,12,True,Good,No comments,accept.mp3,Blanchard-Martinez
399c2571-2e77-41ef-a116-5cfdd577fc60,Jessica Barker,26,Female,Sales,"Doctor, general practice",Christopher Aguilar,(922)273-7250x3062,(470)412-3947x87909,Paternity,Vacation travel,2024-04-10,2024-05-03,2024-05-04,23,2024-04-05,Denied,2024-04-10,Phone call,Mr. Tyler Livingston,True,4 leaves in the past year,23,13,False,Good,Requires follow-up,None,Mckinney and Sons
fc6359e6-6405-4373-a094-c17ea4910447,Christopher Schroeder,24,Male,HR,Animal nutritionist,Shelly Johnson,+1-923-862-8105x613,(248)289-4977x081,Paternity,Educational course,2023-07-12,2023-08-01,2023-08-02,20,2023-07-04,Approved,2023-07-08,Email,Frederick Joseph,False,1 leaves in the past year,16,19,False,Good,Reviewed,be.js,"Castillo, Shaw and Evans"
89a2b40a-95c3-4dea-954c-22ca778293d5,David Henry,19,Other,HR,Geophysicist/field seismologist,Jon Stone,001-933-991-6589,+1-760-956-1907x9157,Paternity,Educational course,2023-07-12,2023-08-02,2023-08-03,21,2023-07-07,Denied,2023-07-10,Email,Anthony Mills,False,1 leaves in the past year,18,26,False,Good,Requires follow-up,None,Murphy PLC
d0018c2d-7aff-46b0-b319-81f3ac1c40fa,Cynthia Lee,43,Other,Sales,Environmental consultant,Megan Hill,422-406-3715,001-493-737-7947x8474,Paternity,Educational course,2024-04-14,2024-05-04,2024-05-05,20,2024-04-05,Approved,2024-04-13,Email,Hannah Nguyen,True,0 leaves in the past year,12,11,True,Good,No comments,None,Robinson-Reynolds
8553675d-f1d6-4899-a9a1-d8c7ae651159,Anna Garcia,24,Female,Sales,Financial manager,Lauren Lawrence,+1-921-281-6670x37388,+1-229-222-9173x8693,Paternity,Educational course,2023-06-04,2023-06-20,2023-06-21,16,2023-06-02,Approved,2023-05-30,Email,Deborah Lawson,False,3 leaves in the past year,24,13,False,Good,No comments,None,Joyce-Walker
44dcc80d-dc31-41cb-a951-66bf7e5c4ee2,Rachel Armstrong,39,Other,Operations,Careers information officer,Lucas Ferguson,001-766-735-2735x972,001-770-277-7712,Maternity,Educational course,2023-11-20,2023-12-19,2023-12-20,29,2023-11-16,Approved,2023-11-20,Email,Kimberly Orozco,False,2 leaves in the past year,9,27,False,Good,No comments,None,Hernandez-Wilson
dac68057-7f15-43bb-b647-c5038df01cf4,Russell Jenkins,31,Other,IT,Intelligence analyst,Ryan Freeman,6568276737,+1-281-587-3712x44749,Annual,Medical treatment,2024-03-08,2024-03-17,2024-03-18,9,2024-02-28,Approved,2024-03-06,Email,Catherine Smith,False,3 leaves in the past year,28,29,False,Good,Requires follow-up,None,Herrera Inc
97273fbb-4ce8-40cf-b223-e1acb35cccec,Joseph Foster,65,Other,Sales,"Administrator, local government",Alicia Francis,724-397-9455x7801,+1-596-659-1481x78112,Sick,Vacation travel,2023-12-01,2023-12-22,2023-12-23,21,2023-11-26,Denied,2023-11-29,Email,Betty Hall DDS,False,2 leaves in the past year,22,24,False,Good,Reviewed,None,Harrison LLC
11a3140f-37d0-4549-b13b-d23a988ee76b,Rebecca Garcia,51,Other,HR,Health visitor,Juan Ayala,605-341-7688,+1-965-647-4442x128,Annual,Medical treatment,2023-05-27,2023-05-30,2023-05-31,3,2023-05-19,Approved,2023-05-27,Phone call,Kelly Hansen,True,0 leaves in the past year,3,19,True,Good,No issues,None,"Horn, Phillips and Austin"
c73835c6-80ba-4cde-891c-4334ed4b7671,Leah Woodward,54,Female,Sales,Human resources officer,Heather Howard,3078831429,2854414475,Sick,Family obligation,2023-09-30,2023-10-19,2023-10-20,19,2023-09-23,Denied,2023-09-30,Phone call,Dustin Macdonald,False,2 leaves in the past year,5,29,False,Good,No comments,None,Ward PLC
cf1d8ea1-fc2e-46ea-ad01-c564850d9566,Casey Hendrix,51,Other,Marketing,Event organiser,Jessica Hansen,(441)470-2536x861,+1-425-513-7363x666,Paternity,Medical treatment,2023-05-27,2023-06-26,2023-06-27,30,2023-05-23,Denied,2023-05-22,Email,Melissa Barnes,True,5 leaves in the past year,23,23,True,Good,Reviewed,None,"Deleon, Hines and Dean"
